"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL1271065"	""	"None"	"430.40"	"0"	"5.00"	"22"	"COc1ccccc1-c1cn2c(-c3ccc(C(F)(F)F)c(F)c3)c(CN)c(C)nc2n1"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1274952"	"Inhibition of human DPP4 after 15 mins by para-nitroaniline release assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1268879"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209539"	""	"None"	"363.25"	"0"	"4.06"	"16"	"CCC(=O)c1cnn2c(-c3ccc(Cl)cc3Cl)c(CN)c(C)nc12"	"Ki"	"'='"	"73.0"	"nM"	"7.14"	""	""	"UO_0000065"	"19.65"	"0.41"	"3.08"	"9.74"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209541"	""	"None"	"417.73"	"1"	"5.79"	"18"	"Cc1nc2cc(-c3ccccc3Cl)nn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"20.0"	"nM"	"7.70"	""	""	"UO_0000065"	"18.43"	"0.39"	"1.91"	"13.70"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209610"	""	"None"	"417.73"	"1"	"5.79"	"20"	"Cc1nc2cc(-c3ccc(Cl)cc3)nn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"33.0"	"nM"	"7.48"	""	""	"UO_0000065"	"17.91"	"0.38"	"1.69"	"13.31"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1208844"	""	"None"	"413.31"	"1"	"5.15"	"50"	"COc1cccc(-c2cn3c(-c4ccc(Cl)cc4Cl)c(CN)c(C)nc3n2)c1"	"Ki"	"'='"	"38.0"	"nM"	"7.42"	""	""	"UO_0000065"	"17.95"	"0.36"	"2.27"	"11.34"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1208901"	""	"None"	"413.31"	"1"	"5.15"	"(+)-1"	"COc1ccccc1-c1cn2c(-c3ccc(Cl)cc3Cl)c(CN)c(C)nc2n1"	"Ki"	"'='"	"15.0"	"nM"	"7.82"	""	""	"UO_0000065"	"18.93"	"0.38"	"2.67"	"11.96"	"0"	"CHEMBL1274952"	"Inhibition of human DPP4 after 15 mins by para-nitroaniline release assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1268879"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209680"	""	"None"	"417.73"	"1"	"5.79"	"24"	"Cc1nc2cc(-c3cccc(Cl)c3)nn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"163.0"	"nM"	"6.79"	""	""	"UO_0000065"	"16.25"	"0.34"	"1.00"	"12.08"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209682"	""	"None"	"384.27"	"0"	"4.53"	"30"	"Cc1nc2nc(-c3ccccc3)nn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"67.0"	"nM"	"7.17"	""	""	"UO_0000065"	"18.67"	"0.38"	"2.64"	"10.38"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1208900"	""	"None"	"413.31"	"1"	"5.15"	"51"	"COc1ccc(-c2cn3c(-c4ccc(Cl)cc4Cl)c(CN)c(C)nc3n2)cc1"	"Ki"	"'='"	"5.6"	"nM"	"8.25"	""	""	"UO_0000065"	"19.97"	"0.40"	"3.10"	"12.61"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL391212"	""	"None"	"290.41"	"0"	"1.28"	"60"	"O=C(CNC12CC3CC(CC(O)(C3)C1)C2)N1CC[C@@H]2C[C@@H]21"	"Ki"	"'='"	"3081.0"	"nM"	"5.51"	""	""	"UO_0000065"	"18.98"	"0.36"	"4.23"	"10.48"	"0"	"CHEMBL900014"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138231"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL395908"	""	"None"	"220.28"	"0"	"-0.10"	"26"	"N[C@@H](Cc1cnc[nH]1)C(=O)N1CC[C@@H]2C[C@@H]21"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL900014"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138231"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL1269842"	""	"None"	"378.86"	"0"	"4.49"	"(-)-14"	"COc1ccccc1-c1cn2c(-c3ccccc3Cl)c(CN)c(C)nc2n1"	"Ki"	"'='"	"814.0"	"nM"	"6.09"	""	""	"UO_0000065"	"16.07"	"0.31"	"1.60"	"9.31"	"0"	"CHEMBL1274952"	"Inhibition of human DPP4 after 15 mins by para-nitroaniline release assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1268879"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL434740"	""	"None"	"427.38"	"0"	"2.59"	"47"	"N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"1.6"	"nM"	"8.80"	""	""	"UO_0000065"	"20.58"	"0.40"	"6.21"	"11.67"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL372342"	""	"None"	"397.47"	"0"	"1.18"	"7a"	"COc1ccc(CS(=O)(=O)C(C)(C)[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1"	"Ki"	"'='"	"53.0"	"nM"	"7.28"	""	""	"UO_0000065"	"18.31"	"0.37"	"6.10"	"6.41"	"0"	"CHEMBL1021164"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152762"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2009"	"None"	""	""
"CHEMBL1215167"	""	"None"	"455.35"	"0"	"4.14"	"24r"	"Cc1nc2nc(C(=O)N(C)Cc3cccnc3)cn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"2.6"	"nM"	"8.59"	""	""	"UO_0000065"	"18.85"	"0.38"	"4.45"	"9.60"	"0"	"CHEMBL1218970"	"Inhibition of human recombinant DPP4 assessed as Gly-Pro-pNA cleavage"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1212920"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"None"	""	""
"CHEMBL222144"	""	"None"	"511.43"	"1"	"2.98"	"49"	"N[C@H]1CN(c2cc(N3CCn4cc(C(F)(F)F)nc4C3)ncn2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"3.0"	"nM"	"8.52"	""	""	"UO_0000065"	"16.66"	"0.32"	"5.54"	"9.15"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL221557"	""	"None"	"363.34"	"0"	"2.98"	"38"	"N[C@H]1CN(C(=O)Nc2ccccc2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"140.0"	"nM"	"6.85"	""	""	"UO_0000065"	"18.86"	"0.36"	"3.87"	"9.09"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL375437"	""	"None"	"357.38"	"0"	"1.08"	"23"	"N[C@H]1CN(CCN2CCOCC2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"590.0"	"nM"	"6.23"	""	""	"UO_0000065"	"17.43"	"0.34"	"5.15"	"10.59"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL1683571"	""	"None"	"403.38"	"0"	"0.49"	"5o"	"N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O"	"Ki"	"'='"	"14.4"	"nM"	"7.84"	""	""	"UO_0000065"	"19.44"	"0.38"	"7.35"	"8.57"	"0"	"CHEMBL1685349"	"Inhibition of DPP4 in human plasma"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"CHEMBL3559721"	"Plasma"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681744"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""	""
"CHEMBL199630"	""	"None"	"356.45"	"0"	"2.45"	"19"	"N[C@@H](Cc1ccc(-c2ccc(C(=O)O)cc2)cc1)C(=O)N1CCSC1"	"Ki"	"'='"	"310.0"	"nM"	"6.51"	""	""	"UO_0000065"	"18.26"	"0.36"	"4.06"	"7.78"	"0"	"CHEMBL863902"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148544"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL3350814"	""	"None"	"184.28"	"0"	"0.98"	"11"	"CC(C)(C)[C@H](N)C(=O)N1CCCC1"	"Ki"	"'='"	"880.0"	"nM"	"6.06"	""	""	"UO_0000065"	"32.86"	"0.64"	"5.08"	"13.07"	"0"	"CHEMBL664122"	"In vitro test for inhibitory activity against human dipeptidyl peptidase IV."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128915"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL1161916"	""	"None"	"393.45"	"0"	"0.28"	"6"	"Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2C#N)n(C)c1=O"	"Ki"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"22.11"	"0.41"	"8.42"	"7.57"	"0"	"CHEMBL907097"	"Inhibition of h-DPPIV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137273"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL98408"	""	"None"	"202.32"	"0"	"0.89"	"4"	"CC[C@H](C)[C@H](N)C(=O)N1CCSC1"	"Ki"	"'='"	"126.0"	"nM"	"6.90"	""	""	"UO_0000065"	"34.10"	"0.72"	"6.01"	"14.89"	"1"	"CHEMBL829643"	"Binding affinity for dipeptidylpeptidase IV"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138669"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""
"CHEMBL379997"	""	"None"	"413.26"	"0"	"2.92"	"21aq"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc([N+](=O)[O-])c(Cl)cc2Cl)N1"	"Ki"	"'='"	"0.63"	"nM"	"9.20"	""	""	"UO_0000065"	"22.26"	"0.47"	"6.28"	"8.48"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL384445"	""	"None"	"422.28"	"0"	"2.16"	"21ah"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2ccc(C(=O)O)cc2Br)N1"	"Ki"	"'='"	"0.66"	"nM"	"9.18"	""	""	"UO_0000065"	"21.74"	"0.48"	"7.02"	"8.94"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL436744"	""	"None"	"385.46"	"0"	"2.52"	"21ad"	"CC(C)c1cc(C(=O)O)ccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"22.57"	"0.42"	"6.18"	"8.47"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL209875"	""	"None"	"389.50"	"0"	"3.29"	"21ab"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2ccccc2Cc2ccccc2)N1"	"Ki"	"'>'"	"3000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL377390"	""	"None"	"333.82"	"0"	"2.35"	"21i"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2ccccc2Cl)N1"	"Ki"	"'='"	"0.85"	"nM"	"9.07"	""	""	"UO_0000065"	"27.17"	"0.54"	"6.72"	"13.88"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL210485"	""	"None"	"219.29"	"0"	"0.81"	"10f"	"C=C[C@@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"143.0"	"nM"	"6.84"	""	""	"UO_0000065"	"31.21"	"0.58"	"6.03"	"12.19"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL209518"	""	"None"	"219.29"	"0"	"0.81"	"10e"	"C=C[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"21.0"	"nM"	"7.68"	""	""	"UO_0000065"	"35.01"	"0.66"	"6.87"	"13.68"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL379997"	""	"None"	"413.26"	"0"	"2.92"	"21aq"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc([N+](=O)[O-])c(Cl)cc2Cl)N1"	"Ki"	"'='"	"0.35"	"nM"	"9.46"	""	""	"UO_0000065"	"22.88"	"0.48"	"6.54"	"8.72"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL207068"	""	"None"	"422.28"	"0"	"2.19"	"21ao"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc(Br)c3c(c2)OCO3)N1"	"Ki"	"'='"	"0.6"	"nM"	"9.22"	""	""	"UO_0000065"	"21.84"	"0.48"	"7.03"	"11.00"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL382700"	""	"None"	"394.82"	"0"	"0.69"	"21al"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc(C(=O)O)c[n+]([O-])c2Cl)N1"	"Ki"	"'='"	"1.1"	"nM"	"8.96"	""	""	"UO_0000065"	"22.69"	"0.45"	"8.27"	"6.91"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL1208840"	""	"None"	"417.73"	"1"	"5.79"	"46"	"Cc1nc2nc(-c3ccccc3Cl)cn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"18.0"	"nM"	"7.75"	""	""	"UO_0000065"	"18.54"	"0.39"	"1.95"	"13.78"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1270657"	""	"None"	"344.42"	"0"	"3.84"	"15"	"COc1ccccc1-c1cn2c(-c3ccccc3)c(CN)c(C)nc2n1"	"Ki"	"'='"	"241.0"	"nM"	"6.62"	""	""	"UO_0000065"	"19.21"	"0.35"	"2.78"	"10.11"	"0"	"CHEMBL1274952"	"Inhibition of human DPP4 after 15 mins by para-nitroaniline release assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1268879"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1215165"	""	"None"	"430.30"	"0"	"3.46"	"24p"	"Cc1nc2nc(C(=O)Nc3ccn(C)n3)cn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"1.8"	"nM"	"8.74"	""	""	"UO_0000065"	"20.32"	"0.41"	"5.28"	"8.48"	"0"	"CHEMBL1218970"	"Inhibition of human recombinant DPP4 assessed as Gly-Pro-pNA cleavage"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1212920"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"None"	""	""
"CHEMBL1209850"	""	"None"	"492.41"	"0"	"3.92"	"39"	"Cc1nc2nc(N3CCN(C(=O)OC(C)(C)C)CC3)nn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"442.0"	"nM"	"6.36"	""	""	"UO_0000065"	"12.91"	"0.26"	"2.43"	"6.24"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1208843"	""	"None"	"397.31"	"1"	"5.45"	"49"	"Cc1ccc(-c2cn3c(-c4ccc(Cl)cc4Cl)c(CN)c(C)nc3n2)cc1"	"Ki"	"'='"	"22.0"	"nM"	"7.66"	""	""	"UO_0000065"	"19.27"	"0.39"	"2.21"	"13.62"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL221608"	""	"None"	"300.79"	"0"	"3.19"	"16"	"N[C@H]1CN(c2ccccc2)C(=O)C[C@@H]1c1ccccc1Cl"	"Ki"	"'='"	"1600.0"	"nM"	"5.80"	""	""	"UO_0000065"	"19.27"	"0.38"	"2.61"	"12.51"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
